QUERY_ID;RESPONSE
88;(200, 0.0)
88;(201, 0.0)
88;(202, 0.0)
88;(203, 0.0)
88;(204, 0.0)
88;(205, 0.0)
88;(206, 0.0)
88;(207, 0.0)
88;(208, 0.0)
88;(209, 0.0)
88;(210, 0.0)
88;(211, 0.0)
88;(212, 0.0)
88;(213, 0.0)
88;(214, 0.0)
88;(215, 0.0)
88;(216, 0.0)
88;(217, 0.0)
88;(218, 0.0)
88;(219, 0.0)
88;(220, 0.0)
88;(221, 0.0)
88;(222, 0.027419337760698544)
88;(223, 0.05945646164520062)
88;(224, 0.0)
88;(225, 0.0)
88;(226, 0.12589369411407983)
88;(227, 0.0)
88;(228, 0.0)
88;(229, 0.0)
88;(230, 0.0)
88;(231, 0.0)
88;(232, 0.0)
88;(233, 0.0)
88;(234, 0.0)
88;(235, 0.0)
88;(236, 0.0417892134658776)
88;(237, 0.0)
88;(238, 0.04244388636325888)
88;(239, 0.0)
88;(240, 0.02733377982648668)
88;(241, 0.13080088359867853)
88;(242, 0.021986992767932024)
88;(243, 0.040492062759914516)
88;(244, 0.0)
88;(245, 0.0)
88;(246, 0.0)
88;(247, 0.0)
88;(248, 0.0)
88;(249, 0.0)
88;(250, 0.0)
88;(251, 0.0)
88;(252, 0.0)
88;(253, 0.03836871935242274)
88;(254, 0.0)
88;(255, 0.0)
88;(256, 0.0)
88;(257, 0.0)
88;(258, 0.0)
88;(259, 0.0)
88;(260, 0.0)
88;(261, 0.11919629550902326)
88;(262, 0.0)
88;(263, 0.0)
88;(264, 0.0533433227782791)
88;(265, 0.0)
88;(266, 0.0)
88;(267, 0.0)
88;(268, 0.0)
88;(269, 0.0)
88;(270, 0.0)
88;(271, 0.0)
88;(272, 0.0)
88;(273, 0.0)
88;(274, 0.0)
88;(275, 0.0)
88;(276, 0.0)
88;(277, 0.03951156534129044)
88;(278, 0.03950329607783648)
88;(279, 0.0)
88;(280, 0.0)
88;(281, 0.0)
88;(282, 0.0)
88;(283, 0.0)
88;(284, 0.0)
88;(285, 0.0)
88;(286, 0.0)
88;(287, 0.0)
88;(288, 0.0)
88;(289, 0.0)
88;(290, 0.0)
88;(291, 0.0)
88;(292, 0.0)
88;(293, 0.0)
88;(294, 0.025803048765413235)
88;(295, 0.0)
88;(296, 0.0)
88;(297, 0)
88;(298, 0.0)
88;(299, 0.0)
88;(300, 0.0)
88;(301, 0.0)
88;(302, 0.0)
88;(303, 0.0)
88;(304, 0.0)
88;(305, 0.0)
88;(306, 0.0)
88;(307, 0.0)
88;(308, 0.0)
88;(309, 0.0)
88;(310, 0.0)
88;(311, 0.0)
88;(312, 0.0)
88;(313, 0.0)
88;(314, 0.0)
88;(315, 0.0)
88;(316, 0.0)
88;(317, 0.0)
88;(318, 0.0)
88;(319, 0.0)
88;(320, 0.0)
88;(321, 0.0)
88;(322, 0.0)
88;(323, 0.0)
88;(324, 0.0)
88;(325, 0.0)
88;(326, 0.0)
88;(327, 0.0)
88;(328, 0)
88;(329, 0.05964504853160871)
88;(330, 0.027541576174581188)
88;(331, 0.0)
88;(332, 0.03382276778890874)
88;(333, 0.0)
88;(334, 0.0)
88;(335, 0.0)
88;(336, 0.05381845357992779)
88;(337, 0.0)
88;(338, 0.0)
88;(339, 0.05696607763955527)
88;(340, 0.0)
88;(341, 0.0)
88;(342, 0.0)
88;(343, 0.0)
88;(344, 0.0)
88;(345, 0.0)
88;(346, 0.0)
88;(347, 0.061094524840727124)
88;(348, 0.039378520767208665)
88;(349, 0.06018551006903732)
88;(350, 0.0)
88;(351, 0.0)
88;(352, 0.0)
88;(353, 0.0)
88;(354, 0.0)
88;(355, 0.0)
88;(356, 0.0)
88;(357, 0.0)
88;(358, 0.0)
88;(359, 0.0)
88;(360, 0.0)
88;(361, 0.0)
88;(362, 0.0)
88;(363, 0.0)
88;(364, 0.0)
88;(365, 0.0)
88;(366, 0.0)
88;(367, 0.03025371915566024)
88;(368, 0.03428706814032437)
88;(369, 0.0)
88;(370, 0.0)
88;(371, 0.02063744625496847)
88;(372, 0.0722031398385711)
88;(373, 0.0)
88;(374, 0.0)
88;(375, 0.08255620593141058)
88;(376, 0.0)
88;(377, 0.0)
88;(378, 0.0)
88;(379, 0.0)
88;(380, 0.0)
88;(381, 0.0)
88;(382, 0.0)
88;(383, 0.0)
88;(384, 0.0)
88;(385, 0.05542466806832733)
88;(386, 0.022484192327180765)
88;(387, 0.035473602806110706)
88;(388, 0.11351270979490898)
88;(389, 0.0)
88;(390, 0.0)
88;(391, 0.0)
88;(392, 0.0)
88;(393, 0.03834019374283659)
88;(394, 0.0)
88;(395, 0.0)
88;(396, 0.0)
88;(397, 0.0)
88;(398, 0.0)
88;(399, 0.0)
88;(400, 0.0)
88;(401, 0.0)
88;(402, 0.0)
88;(403, 0.0)
88;(404, 0.0)
88;(405, 0.055519762597322705)
88;(406, 0.0)
88;(407, 0.0)
88;(408, 0.0)
88;(409, 0.0)
88;(410, 0.0)
88;(411, 0.0)
88;(412, 0.0)
88;(413, 0.0)
88;(414, 0.04200564112711596)
88;(415, 0.0)
88;(416, 0.0)
88;(417, 0.0)
88;(418, 0.0)
88;(419, 0.0)
88;(420, 0.0)
88;(421, 0.0)
88;(422, 0.0)
88;(423, 0.0)
88;(424, 0.0)
88;(425, 0.0)
88;(426, 0.0)
88;(427, 0.0)
88;(428, 0.02216341389757091)
88;(429, 0.0)
88;(430, 0.0)
88;(431, 0.0660656496217893)
88;(432, 0.0)
88;(433, 0.0)
88;(434, 0.04986007101996874)
88;(435, 0.0)
88;(436, 0.11195794268467969)
88;(437, 0.0)
88;(438, 0.0)
88;(439, 0.0)
88;(440, 0.06013873164653625)
88;(441, 0.0)
88;(442, 0.0)
88;(443, 0.0)
88;(444, 0.0)
88;(445, 0.029528815965585105)
88;(446, 0.0)
88;(447, 0.0)
88;(448, 0.0)
88;(449, 0.0)
88;(450, 0.0)
88;(451, 0.0)
88;(452, 0.0)
88;(453, 0.0)
88;(454, 0.0)
88;(455, 0.0)
88;(456, 0.0)
88;(457, 0.0)
88;(458, 0.0)
88;(459, 0.0)
88;(460, 0.0)
88;(461, 0.0)
88;(462, 0.0)
88;(463, 0.0)
88;(464, 0.042811175783492396)
88;(465, 0.0)
88;(466, 0.0)
88;(467, 0.0)
88;(468, 0.0)
88;(469, 0.0)
88;(470, 0.0)
88;(471, 0.0)
88;(472, 0.04917761151154189)
88;(473, 0.0)
88;(474, 0.0)
88;(475, 0.0)
88;(476, 0.0)
88;(477, 0.0)
88;(478, 0.03774275924615897)
88;(479, 0.0)
88;(480, 0.07363964783318283)
88;(481, 0.0)
88;(482, 0.0)
88;(483, 0.02851586868903424)
88;(484, 0.0)
88;(485, 0.0)
88;(486, 0.0)
88;(487, 0.0)
88;(488, 0.0)
88;(489, 0.0)
88;(490, 0.0)
88;(491, 0.0)
88;(492, 0)
88;(493, 0.0)
88;(494, 0.0)
88;(495, 0.0)
88;(496, 0.029762718288556353)
88;(497, 0.15129674234095153)
88;(498, 0.040357812112911846)
88;(499, 0.0)
88;(500, 0.06733555516153988)
88;(501, 0.049405027490101935)
88;(502, 0.0)
88;(503, 0.0)
88;(504, 0.0)
88;(505, 0.0)
88;(506, 0.0)
88;(507, 0.015877967755506053)
88;(508, 0.0)
88;(509, 0.0)
88;(510, 0.12040259712335577)
88;(511, 0)
88;(512, 0.0)
88;(513, 0.0)
88;(514, 0.0)
88;(515, 0.08576882704728764)
88;(516, 0.0)
88;(517, 0.0)
88;(518, 0.0)
88;(519, 0.0)
88;(520, 0.0)
88;(521, 0.0)
88;(522, 0.0)
88;(523, 0.0)
88;(524, 0.0)
88;(525, 0.0)
88;(526, 0.0)
88;(527, 0.0)
88;(528, 0.0)
88;(529, 0.0)
88;(530, 0.0)
88;(531, 0.0)
88;(532, 0.0)
88;(533, 0.0)
88;(534, 0.0)
88;(535, 0.11781537340343771)
88;(536, 0.0)
88;(537, 0.0)
88;(538, 0.0)
88;(539, 0.0)
88;(540, 0.0)
88;(541, 0.015477279616369109)
88;(542, 0.0)
88;(543, 0.0)
88;(544, 0.0)
88;(545, 0.0)
88;(546, 0.0)
88;(547, 0.0)
88;(548, 0.0)
88;(549, 0.042586660320936984)
88;(550, 0)
88;(551, 0.15961674198234246)
88;(552, 0.0)
88;(553, 0.0)
88;(554, 0.0)
88;(555, 0.0)
88;(556, 0.0)
88;(557, 0.0)
88;(558, 0.01977249099605335)
88;(559, 0.0)
88;(560, 0.0)
88;(561, 0.0)
88;(562, 0.0355901673133891)
88;(563, 0.0)
88;(564, 0.0)
88;(565, 0.0)
88;(566, 0.0)
88;(567, 0.0)
88;(568, 0.0)
88;(569, 0.0)
88;(570, 0.0)
88;(571, 0.0)
88;(572, 0.0)
88;(573, 0.0)
88;(574, 0.0)
88;(575, 0.0)
88;(576, 0.0)
88;(577, 0.06431136101446715)
88;(578, 0.0)
88;(579, 0.0)
88;(580, 0.0)
88;(581, 0.0)
88;(582, 0.0)
88;(583, 0.0)
88;(584, 0.0)
88;(585, 0.0)
88;(586, 0.0)
88;(587, 0.0)
88;(588, 0.0)
88;(589, 0.03554009427693467)
88;(590, 0.0)
88;(591, 0.0315933729744809)
88;(592, 0.0)
88;(593, 0.0)
88;(594, 0)
88;(595, 0.0)
88;(596, 0.0)
88;(597, 0.0)
88;(598, 0.07584137115787966)
88;(599, 0.0)
88;(600, 0.0)
88;(601, 0.0)
88;(602, 0.0)
88;(603, 0.0)
88;(604, 0.0)
88;(605, 0.010219749695766528)
88;(606, 0.024627045264142507)
88;(607, 0.0)
88;(608, 0.0)
88;(609, 0.0)
88;(610, 0.0)
88;(611, 0.0)
88;(612, 0.0)
88;(613, 0.2069053109956012)
88;(614, 0.0)
88;(615, 0.0)
88;(616, 0.0)
88;(617, 0.0)
88;(618, 0.0)
88;(619, 0.0)
88;(620, 0.0)
88;(621, 0.0)
88;(622, 0.0)
88;(623, 0.0)
88;(624, 0.0)
88;(625, 0.0)
88;(626, 0.0)
88;(627, 0.0)
88;(628, 0.02176273610523686)
88;(629, 0.019059744116695712)
88;(630, 0.0)
88;(631, 0.0)
88;(632, 0.0)
88;(633, 0.0)
88;(634, 0.0)
88;(635, 0.0)
88;(636, 0.0)
88;(637, 0.0)
88;(638, 0.0)
88;(639, 0.0)
88;(640, 0.0)
88;(641, 0.0)
88;(642, 0.0)
88;(643, 0.0)
88;(644, 0.0)
88;(645, 0.0)
88;(646, 0.0)
88;(647, 0.0)
88;(648, 0.0)
88;(649, 0.0)
88;(650, 0.0)
88;(651, 0.0)
88;(652, 0.0)
88;(653, 0.0)
88;(654, 0.0)
88;(655, 0.0)
88;(656, 0.0)
88;(657, 0.0)
88;(658, 0.0)
88;(659, 0.0)
88;(660, 0.0)
88;(661, 0.0)
88;(662, 0.0)
88;(663, 0.0)
88;(664, 0.0)
88;(665, 0.0)
88;(666, 0.0)
88;(667, 0.0)
88;(668, 0.0)
88;(669, 0.05657787931221754)
88;(670, 0.029988515993805934)
88;(671, 0.0)
88;(672, 0.0)
88;(673, 0.02001729491864449)
88;(674, 0.0)
88;(675, 0.02431125119459334)
88;(676, 0.0)
88;(677, 0.0)
88;(678, 0.0)
88;(679, 0.0)
88;(680, 0.0)
88;(681, 0.0)
88;(682, 0.0)
88;(683, 0.0)
88;(684, 0.0)
88;(685, 0.0)
88;(686, 0.0)
88;(687, 0.0)
88;(688, 0.04248168364476983)
88;(689, 0.0)
88;(690, 0.0)
88;(691, 0.0)
88;(692, 0.0)
88;(693, 0.01841584412217236)
88;(694, 0.0)
88;(695, 0.0)
88;(696, 0.0)
88;(697, 0.0)
88;(698, 0.17157378304947865)
88;(699, 0.0)
88;(700, 0.0)
88;(701, 0.0)
88;(702, 0.04225485307583896)
88;(703, 0.0)
88;(704, 0.0)
88;(705, 0.0)
88;(706, 0.0)
88;(707, 0.0)
88;(708, 0.0)
88;(709, 0.0)
88;(710, 0.0)
88;(711, 0)
88;(712, 0.0)
88;(713, 0.0)
88;(714, 0.0)
88;(715, 0.0)
88;(716, 0.0)
88;(717, 0.0)
88;(718, 0.0)
88;(719, 0.0)
88;(720, 0.0)
88;(721, 0.0)
88;(722, 0.0)
88;(723, 0.039686897812090546)
88;(724, 0.0)
88;(725, 0.02596447782813713)
88;(726, 0.0)
88;(727, 0.06311673907303987)
88;(728, 0)
88;(729, 0.0)
88;(730, 0.05087881322432115)
88;(731, 0.0)
88;(732, 0.0)
88;(733, 0.0)
88;(734, 0)
88;(735, 0.0)
88;(736, 0.0)
88;(737, 0.0)
88;(738, 0.0)
88;(739, 0.0)
88;(740, 0.0)
88;(741, 0.0)
88;(742, 0.0)
88;(743, 0.0)
88;(744, 0.02221910201443408)
88;(745, 0.0)
88;(746, 0.0)
88;(747, 0.0)
88;(748, 0.0)
88;(749, 0.0)
88;(750, 0.0)
88;(751, 0.0)
88;(752, 0.0)
88;(753, 0.0)
88;(754, 0.032839235160784526)
88;(755, 0.0)
88;(756, 0.0)
88;(757, 0.0)
88;(758, 0.0)
88;(759, 0.0)
88;(760, 0.11065614165862421)
88;(761, 0.0)
88;(762, 0.05884475172295659)
88;(763, 0.0)
88;(764, 0.0)
88;(765, 0.0)
88;(766, 0.0)
88;(767, 0.02701833241763604)
88;(768, 0.0)
88;(769, 0.0)
88;(770, 0.0)
88;(771, 0.0)
88;(772, 0.0)
88;(773, 0.0)
88;(774, 0.0)
88;(775, 0.0)
88;(776, 0.0)
88;(777, 0.0)
88;(778, 0.027940051556290705)
88;(779, 0.0)
88;(780, 0.0)
88;(781, 0.0)
88;(782, 0.0)
88;(783, 0.0)
88;(784, 0.0)
88;(785, 0.0)
88;(786, 0.0)
88;(787, 0.030639188133785692)
88;(788, 0.0)
88;(789, 0.06038218962036885)
88;(790, 0.0)
88;(791, 0.0)
88;(792, 0.0)
88;(793, 0.0)
88;(794, 0.0)
88;(795, 0.0)
88;(796, 0.0)
88;(797, 0.031224112945641112)
88;(798, 0.0)
88;(799, 0.0)
88;(800, 0.0)
88;(801, 0.0)
88;(802, 0.029504421214121865)
88;(803, 0.015847816627240607)
88;(804, 0.0)
88;(805, 0.030160233797815156)
88;(806, 0.0)
88;(807, 0.0)
88;(808, 0.0)
88;(809, 0.0)
88;(810, 0.0)
88;(811, 0.0)
88;(812, 0.0)
88;(813, 0.17944419285745142)
88;(814, 0.0)
88;(815, 0.0)
88;(816, 0.0)
88;(817, 0.0)
88;(818, 0.04968925976725824)
88;(819, 0.0)
88;(820, 0.08593463551695996)
88;(821, 0.0)
88;(822, 0.0)
88;(823, 0.03682073015800928)
88;(824, 0.0)
88;(825, 0.0)
88;(826, 0.0)
88;(827, 0.0)
88;(828, 0.0)
88;(829, 0.03534625954282521)
88;(830, 0.0)
88;(831, 0.0)
88;(832, 0.0)
88;(833, 0.0)
88;(834, 0.0)
88;(835, 0.0)
88;(836, 0.03356265774744393)
88;(837, 0.0)
88;(838, 0)
88;(839, 0.0)
88;(840, 0.0)
88;(841, 0.026515573513088177)
88;(842, 0.0)
88;(843, 0.0)
88;(844, 0.0)
88;(845, 0.0)
88;(846, 0.0)
88;(847, 0.0)
88;(848, 0.0)
88;(849, 0.0)
88;(850, 0.0)
88;(851, 0.0)
88;(852, 0.0)
88;(853, 0.0)
88;(854, 0.0)
88;(855, 0.0)
88;(856, 0.0)
88;(857, 0.0)
88;(858, 0.0)
88;(859, 0.040322375609861946)
88;(860, 0.0)
88;(861, 0.0)
88;(862, 0.0)
88;(863, 0.0)
88;(864, 0.0)
88;(865, 0.0)
88;(866, 0.0)
88;(867, 0.0)
88;(868, 0.0)
88;(869, 0.0)
88;(870, 0.0)
88;(871, 0.0)
88;(872, 0.0)
88;(873, 0.0)
88;(874, 0.0478560993910357)
88;(875, 0.0)
88;(876, 0.0)
88;(877, 0.0)
88;(878, 0.0)
88;(879, 0.0)
88;(880, 0.0)
88;(881, 0.0)
88;(882, 0.0)
88;(883, 0.0)
88;(884, 0.01969547169918758)
88;(885, 0.01731710533014784)
88;(886, 0.0)
88;(887, 0.0)
88;(888, 0.0)
88;(889, 0.0)
88;(890, 0.0)
88;(891, 0.0)
88;(892, 0.0)
88;(893, 0)
88;(894, 0.0)
88;(895, 0.0)
88;(896, 0.058193789935474124)
88;(897, 0.0)
88;(898, 0.03632873625172559)
88;(899, 0.0)
88;(900, 0.0)
88;(901, 0.0)
88;(902, 0.0)
88;(903, 0.0)
88;(904, 0.03876789775107657)
88;(905, 0.0)
88;(906, 0.0)
88;(907, 0.0)
88;(908, 0.0)
88;(909, 0.0)
88;(910, 0.0)
88;(911, 0.04540212891377783)
88;(912, 0.0)
88;(913, 0.0)
88;(914, 0.0)
88;(915, 0.0)
88;(916, 0.0)
88;(917, 0.0)
88;(918, 0.0)
88;(919, 0.0)
88;(920, 0.0)
88;(921, 0.041708386149068764)
88;(922, 0.0)
88;(923, 0.0)
88;(924, 0.0)
88;(925, 0.0)
88;(926, 0.0)
88;(927, 0.0)
88;(928, 0.0)
88;(929, 0.0)
88;(930, 0.0)
88;(931, 0)
88;(932, 0.0)
88;(933, 0.04734153207257489)
88;(934, 0.0)
88;(935, 0.0)
88;(936, 0.0)
88;(937, 0.0)
88;(938, 0)
88;(939, 0.0)
88;(940, 0.0)
88;(941, 0.0)
88;(942, 0.0)
88;(943, 0.0)
88;(944, 0.03590950299709025)
88;(945, 0.0)
88;(946, 0.0)
88;(947, 0.0)
88;(948, 0.0)
88;(949, 0.0)
88;(950, 0.0)
88;(951, 0.0)
88;(952, 0.0)
88;(953, 0.0)
88;(954, 0.0)
88;(955, 0.0)
88;(956, 0.0)
88;(957, 0.0)
88;(958, 0.0)
88;(959, 0.0)
88;(960, 0.0)
88;(961, 0.0)
88;(962, 0.0)
88;(963, 0.02670237011266913)
88;(964, 0.03092277000735311)
88;(965, 0.0)
88;(966, 0.0)
88;(967, 0.025459830636896195)
88;(968, 0.01998748188673428)
88;(969, 0.0)
88;(970, 0.0)
88;(971, 0.0)
88;(972, 0.0)
88;(973, 0.0)
88;(974, 0.0)
88;(975, 0.0)
88;(976, 0.0)
88;(977, 0.0)
88;(978, 0.0)
88;(979, 0.038736982746611345)
88;(980, 0.0)
88;(981, 0.0)
88;(982, 0.019402236681738603)
88;(983, 0.0)
88;(984, 0.038467764891849124)
88;(985, 0.05524857046477194)
88;(986, 0.0769842087443436)
88;(987, 0.023150731430174577)
88;(988, 0.04160291298888898)
88;(989, 0.12789580606625808)
88;(990, 0.0)
88;(991, 0.0)
88;(992, 0.0)
88;(993, 0.0)
88;(994, 0.0)
88;(995, 0.0)
88;(996, 0.0)
88;(997, 0.0)
88;(998, 0.04350859923243883)
88;(999, 0.0)
88;(1000, 0.0)
88;(1001, 0.0)
88;(1002, 0.011628760720234357)
88;(1003, 0.024599217104113977)
88;(1004, 0.0)
88;(1005, 0.05629616370997761)
88;(1006, 0.0)
88;(1007, 0.0)
88;(1008, 0.0)
88;(1009, 0.0)
88;(1010, 0.0)
88;(1011, 0.0)
88;(1012, 0.0)
88;(1013, 0.0)
88;(1014, 0.05345858757764613)
88;(1015, 0.026314421873073424)
88;(1016, 0.0)
88;(1017, 0.0)
88;(1018, 0.0)
88;(1019, 0.0)
88;(1020, 0.0)
88;(1021, 0.0)
88;(1022, 0)
88;(1023, 0.057000883347172855)
88;(1024, 0.0)
88;(1025, 0.0)
88;(1026, 0.0)
88;(1027, 0.0)
88;(1028, 0.0)
88;(1029, 0.0)
88;(1030, 0.0)
88;(1031, 0.0)
88;(1032, 0.029165066157823875)
88;(1033, 0.0)
88;(1034, 0.0)
88;(1035, 0.0)
88;(1036, 0.0)
88;(1037, 0.12471614853350307)
88;(1038, 0.04971977697073096)
88;(1039, 0.0)
88;(1040, 0.0)
88;(1041, 0.0)
88;(1042, 0.0)
88;(1043, 0.0)
88;(1044, 0.03341216041293369)
88;(1045, 0.0)
88;(1046, 0.0)
88;(1047, 0.0)
88;(1048, 0.0)
88;(1049, 0.0)
88;(1050, 0.0)
88;(1051, 0.0)
88;(1052, 0.0)
88;(1053, 0.0)
88;(1054, 0.0)
88;(1055, 0.0)
88;(1056, 0.0)
88;(1057, 0.0)
88;(1058, 0.0)
88;(1059, 0.0)
88;(1060, 0.0)
88;(1061, 0.0)
88;(1062, 0.0)
88;(1063, 0.0)
88;(1064, 0.0)
88;(1065, 0.048785377881188544)
88;(1066, 0.06868767829580706)
88;(1067, 0.0)
88;(1068, 0)
88;(1069, 0.0)
88;(1070, 0.028959818377913348)
88;(1071, 0.0)
88;(1072, 0.05893697448304316)
88;(1073, 0.0)
88;(1074, 0.0)
88;(1075, 0.0)
88;(1076, 0.0)
88;(1077, 0.0)
88;(1078, 0.02870608257118982)
88;(1079, 0.0)
88;(1080, 0.0)
88;(1081, 0.0)
88;(1082, 0.0)
88;(1083, 0.0)
88;(1084, 0.0)
88;(1085, 0.0)
88;(1086, 0.059834136584983606)
88;(1087, 0.0)
88;(1088, 0)
88;(1089, 0.0)
88;(1090, 0.05180728067091848)
88;(1091, 0.0)
88;(1092, 0.0)
88;(1093, 0.0)
88;(1094, 0.0)
88;(1095, 0.0)
88;(1096, 0.0)
88;(1097, 0.0)
88;(1098, 0.0)
88;(1099, 0.0)
88;(1100, 0.0)
88;(1101, 0.0671752208012566)
88;(1102, 0.0)
88;(1103, 0.0)
88;(1104, 0.0)
88;(1105, 0.0)
88;(1106, 0.0)
88;(1107, 0.0)
88;(1108, 0.0)
88;(1109, 0.0)
88;(1110, 0.0)
88;(1111, 0.0)
88;(1112, 0.0)
88;(1113, 0.0)
88;(1114, 0.04490798390109798)
88;(1115, 0.0)
88;(1116, 0.0)
88;(1117, 0.0)
88;(1118, 0.0)
88;(1119, 0.0)
88;(1120, 0.0)
88;(1121, 0.0)
88;(1122, 0.05008536950981989)
88;(1123, 0.0)
88;(1124, 0.0)
88;(1125, 0.0)
88;(1126, 0.0)
88;(1127, 0.0)
88;(1128, 0.0)
88;(1129, 0.0)
88;(1130, 0.0854128822684494)
88;(1131, 0.0)
88;(1132, 0.0)
88;(1133, 0.0)
88;(1134, 0.0)
88;(1135, 0.0)
88;(1136, 0.0)
88;(1137, 0.018744220831840262)
88;(1138, 0.0)
88;(1139, 0.0)
88;(1140, 0.0)
88;(1141, 0.0)
88;(1142, 0.04354690221450364)
88;(1143, 0.04646983835346356)
88;(1144, 0.05325337188247939)
88;(1145, 0.0)
88;(1146, 0.035499638756086846)
88;(1147, 0.0)
88;(1148, 0.0404249956831296)
88;(1149, 0)
88;(1150, 0.0)
88;(1151, 0.0)
88;(1152, 0.0)
88;(1153, 0)
88;(1154, 0.0)
88;(1155, 0.0)
88;(1156, 0.0)
88;(1157, 0.0)
88;(1158, 0.0)
88;(1159, 0.0)
88;(1160, 0.0)
88;(1161, 0.0)
88;(1162, 0.03683858119317936)
88;(1163, 0.0)
88;(1164, 0.0)
88;(1165, 0.0)
88;(1166, 0.0)
88;(1167, 0.0)
88;(1168, 0.03616190951682581)
88;(1169, 0.0)
88;(1170, 0.1008706641035014)
88;(1171, 0.026190944445052725)
88;(1172, 0.01929421116993904)
88;(1173, 0.0)
88;(1174, 0.0)
88;(1175, 0.0)
88;(1176, 0.026829804577218692)
88;(1177, 0.0)
88;(1178, 0.0)
88;(1179, 0.0)
88;(1180, 0.0)
88;(1181, 0.0)
88;(1182, 0.0)
88;(1183, 0.0)
88;(1184, 0.03177021429143502)
88;(1185, 0.0)
88;(1186, 0)
88;(1187, 0.0)
88;(1188, 0.0)
88;(1189, 0.13962678025084516)
88;(1190, 0.0)
88;(1191, 0.0)
88;(1192, 0.023004623599680606)
88;(1193, 0.06947259359886486)
88;(1194, 0.033750741146194814)
88;(1195, 0.0)
88;(1196, 0.04472339313225292)
88;(1197, 0.0)
88;(1198, 0.0)
88;(1199, 0.0)
88;(1200, 0.0)
88;(1201, 0.0)
88;(1202, 0.0)
88;(1203, 0.0)
88;(1204, 0.0)
88;(1205, 0.0)
88;(1206, 0.0)
88;(1207, 0.0)
88;(1208, 0.0)
88;(1209, 0.0)
88;(1210, 0.0)
88;(1211, 0.03440026060392046)
88;(1212, 0.05352131776185355)
88;(1213, 0.0)
88;(1214, 0.0)
88;(1215, 0.0)
88;(1216, 0.0)
88;(1217, 0.03341841292782102)
88;(1218, 0.0)
88;(1219, 0.0)
88;(1220, 0.0)
88;(1221, 0.0)
88;(1222, 0.0)
88;(1223, 0.0)
88;(1224, 0)
88;(1225, 0.0)
88;(1226, 0.02355111530841166)
88;(1227, 0.046322903939348896)
88;(1228, 0.04860747894447188)
88;(1229, 0.0)
88;(1230, 0.0)
88;(1231, 0.0)
88;(1232, 0.0)
88;(1233, 0.08925260207472575)
88;(1234, 0.0)
88;(1235, 0.0)
88;(1236, 0.07310804008750804)
88;(1237, 0.0)
88;(1238, 0.0)
89;(0, 0.11168476646719752)
89;(1, 0.0)
89;(2, 0.0)
89;(3, 0.0)
89;(4, 0.0)
89;(5, 0.17609066800489834)
89;(6, 0.14041016755916821)
89;(7, 0.08267825626063072)
89;(8, 0.0)
89;(9, 0.0)
89;(10, 0.0)
89;(11, 0.0)
89;(12, 0.0)
89;(13, 0.0)
89;(14, 0.0)
89;(15, 0.0)
89;(16, 0.0)
89;(17, 0.04390649339333192)
89;(18, 0.0)
89;(19, 0.0)
89;(20, 0.0)
89;(21, 0.0)
89;(22, 0.0)
89;(23, 0.0)
89;(24, 0.0)
89;(25, 0.0)
89;(26, 0.0)
89;(27, 0.0)
89;(28, 0.0)
89;(29, 0.0)
89;(30, 0.0)
89;(31, 0.0)
89;(32, 0.0)
89;(33, 0.0)
89;(34, 0.0)
89;(35, 0)
89;(36, 0.0)
89;(37, 0.0)
89;(38, 0.0)
89;(39, 0.0)
89;(40, 0.0)
89;(41, 0.0)
89;(42, 0.0)
89;(43, 0.0)
89;(44, 0.0)
89;(45, 0.0)
89;(46, 0.0)
89;(47, 0.0)
89;(48, 0.0)
89;(49, 0.0)
89;(50, 0.0)
89;(51, 0.0)
89;(52, 0.0)
89;(53, 0.0)
89;(54, 0.0)
89;(55, 0.0)
89;(56, 0.0)
89;(57, 0.0)
89;(58, 0.0)
89;(59, 0.0)
89;(60, 0.0)
89;(61, 0.0334362709080857)
89;(62, 0.0)
89;(63, 0.0)
89;(64, 0.0)
89;(65, 0.0)
89;(66, 0.0)
89;(67, 0.0)
89;(68, 0.0)
89;(69, 0.0)
89;(70, 0.0)
89;(71, 0.0)
89;(72, 0.0)
89;(73, 0.0)
89;(74, 0.0)
89;(75, 0.0)
89;(76, 0.0)
89;(77, 0.0)
89;(78, 0.03858980523612033)
89;(79, 0.11239329775215944)
89;(80, 0.03786455025914711)
89;(81, 0.0)
89;(82, 0.0)
89;(83, 0.0)
89;(84, 0.0)
89;(85, 0.0)
89;(86, 0.0)
89;(87, 0.0)
89;(88, 0.0)
89;(89, 0.0)
89;(90, 0.0)
89;(91, 0.0)
89;(92, 0.0)
89;(93, 0.0)
89;(94, 0.0)
89;(95, 0.0)
89;(96, 0.0)
89;(97, 0.0)
89;(98, 0.15819078168229633)
89;(99, 0.0)
89;(100, 0.0)
89;(101, 0.0)
89;(102, 0.0)
89;(103, 0.0)
89;(104, 0.0)
89;(105, 0.0)
89;(106, 0.0)
89;(107, 0.0)
89;(108, 0.0)
89;(109, 0.04140272355102589)
89;(110, 0.0)
89;(111, 0.0)
89;(112, 0.0)
89;(113, 0.0)
89;(114, 0.0)
89;(115, 0.0)
89;(116, 0.0)
89;(117, 0.0)
89;(118, 0.0)
89;(119, 0.0)
89;(120, 0.0)
89;(121, 0.0)
89;(122, 0.051618317013040045)
89;(123, 0.0)
89;(124, 0.0)
89;(125, 0.0)
89;(126, 0.0)
89;(127, 0)
89;(128, 0.0)
89;(129, 0.0)
89;(130, 0.0)
